docId,filename,toptopics...
0,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/01.png-ocr.txt,3,0.4756657138892957,6,0.13409397974692566,1,0.12830318886778672,0,0.08747200106280643,4,0.07407147885698412,7,0.06131403670262167,9,0.028165283528553724,8,0.005149467542813124,5,0.00451434192942098,2,0.0012505078727919237
1,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/02.png-ocr.txt,3,0.6753296405777557,2,0.13541412951181994,1,0.10587512413004448,0,0.025705949967786496,5,0.014843348333781651,6,0.014801408807732421,7,0.014730643342647677,9,0.00975154261949434,8,0.002107980580139138,4,0.0014402321287982007
2,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/03.png-ocr.txt,5,0.3570180733298904,3,0.2643223924290306,9,0.21622819497290266,7,0.11875344036308694,0,0.026811235729141774,1,0.00799147693407063,6,0.004377905501808541,8,0.0019449812261988304,4,0.001328866346432841,2,0.0012234331674368625
3,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/04.png-ocr.txt,8,0.3158004159687936,3,0.2638563860036979,0,0.13820969962505528,6,0.12468202698877238,1,0.09936292139078347,2,0.042222707466138085,9,0.007491399552511489,5,0.006252554488667959,4,0.0011064253878788858,7,0.0010154631277010274
4,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/05.png-ocr.txt,9,0.4004106723735844,2,0.14999748875631186,5,0.13449016779837614,6,0.08104722723278576,8,0.07261967913553219,3,0.07224032534497202,0,0.05935390268466633,7,0.02313389028956625,1,0.0035248040479331374,4,0.003181842336271962
5,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/06.png-ocr.txt,3,0.40641832038378345,1,0.3305012836768825,0,0.12501484887877318,7,0.04445342986520802,6,0.037885834769072986,8,0.028637616449266528,5,0.01137673278090143,4,0.008063548466682176,9,0.006335623548632605,2,0.0013127611807972582
6,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/07.png-ocr.txt,8,0.3852476144836153,5,0.18493270070836298,3,0.15774840256796077,4,0.10771844736385126,9,0.10199376176657916,0,0.017415801980992865,6,0.01457020857061761,2,0.014525067330787737,7,0.009980022828554256,1,0.005867972398678141
7,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/08.png-ocr.txt,3,0.3228441202882948,9,0.24757770827000353,8,0.16511201471163717,2,0.16186063536095263,0,0.049216509035259925,5,0.04067356145819185,1,0.006811646957091975,4,0.0037690355737242014,6,0.0010952111000243773,7,0.0010395572448196242
8,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/09.png-ocr.txt,3,0.5965736798644065,9,0.12422594779195091,7,0.07407679028205857,0,0.06276243652300893,8,0.04442252432434171,1,0.04428557088625342,4,0.034707710601227466,5,0.013446056600726826,2,0.004237783854617746,6,0.0012614992714080472
9,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/10.png-ocr.txt,3,0.5264050460208736,6,0.24528152712609916,1,0.06694006548623009,5,0.05798265181615672,9,0.04515608604687412,0,0.0416347053366394,8,0.01030008222253717,7,0.003957625376973371,4,0.0012194825813549542,2,0.0011227279862614644
10,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/11.png-ocr.txt,3,0.4661011361322757,7,0.23989630649336174,0,0.13014877096612454,4,0.10898643254591607,6,0.03189075026787469,5,0.011373772463398078,9,0.004903517583613941,8,0.004183887452218463,1,0.0014994017869993984,2,0.0010160243082173754
11,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/12.png-ocr.txt,3,0.8125513713872762,1,0.10128835991270203,8,0.033101235139134974,9,0.028205746448754565,4,0.01830182927297069,0,0.0019025082550732885,5,0.0012181133651546837,6,0.0011825009785952068,2,0.0011259238081702224,7,0.0011224114321682654
12,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/13.png-ocr.txt,9,0.543076912740636,8,0.17923887927772902,0,0.06802971488255846,1,0.06780539462202075,3,0.0674731818304514,2,0.030201992519279516,4,0.027642004083602133,6,0.01435267762265907,5,0.001134174832091513,7,0.0010450675889722154
13,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/14.png-ocr.txt,3,0.7430748106139469,1,0.05689854623161865,0,0.049425749264264476,5,0.044586180620377204,9,0.034758507318374564,6,0.028931338994992336,8,0.025862445884932656,4,0.009479248210846059,7,0.005439933041880412,2,0.0015432398187668818
14,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/15.png-ocr.txt,3,0.42261662078884377,0,0.3567337881911894,6,0.11186896517756921,1,0.05534216344706599,5,0.016377227182980614,9,0.013897939704607338,2,0.011444919261766953,4,0.006830200428692164,8,0.0030043028210418763,7,0.0018838729962426756
15,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/16.png-ocr.txt,9,0.4601329437123901,2,0.35209289517441394,3,0.0736070318776129,8,0.029534633155227148,1,0.029443578681965975,4,0.027113535336970213,5,0.014996505339577727,0,0.005387264623780426,6,0.004876582415383699,7,0.0028150296826779907
16,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/17.png-ocr.txt,4,0.46367242516064705,3,0.43520844383112633,1,0.03592158736978829,8,0.018922702001141288,2,0.015402161958955189,7,0.012544034739855985,9,0.008304028991861861,0,0.0076171487976055335,5,0.0012215905974340823,6,0.0011858765515844
17,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/18.png-ocr.txt,9,0.9109779628215112,8,0.02021542735685061,3,0.017758109672237603,0,0.016099501022231642,6,0.015568447757607896,1,0.013822337322062405,2,0.0029299115131169113,4,9.020097937984936E-4,5,8.984396413484083E-4,7,8.27853099234778E-4
18,file:/C:/Users/rache/Desktop/school/Third%20Year/Summer%20Semester/Crafting%20Digital%20History/WeekSix/tmt/input/19.png-ocr.txt,4,0.4827730813956679,3,0.3769024464237817,1,0.04722056934692868,2,0.046453444689844144,0,0.019030409908662303,9,0.015934838950762458,8,0.00663986918701835,5,0.0017444652963722151,6,0.0016934646471295964,7,0.0016074101538327145
